seller_id;quantity;date
148;4;2021-06-27
10;22;2021-06-12
226;13;2021-06-16
303;18;2021-06-22
17;19;2021-06-07
392;17;2021-06-21
396;22;2021-06-21
297;23;2021-06-21
354;8;2021-06-07
266;4;2021-06-11
78;22;2021-06-07
151;9;2021-06-21
52;17;2021-06-12
32;13;2021-06-15
11;19;2021-06-16
105;16;2021-06-22
97;18;2021-06-06
292;13;2021-06-08
186;75;2021-06-14
66;40;2021-06-12
336;9;2021-06-11
107;26;2021-06-23
216;15;2021-06-04
344;22;2021-06-26
403;8;2021-06-22
136;18;2021-06-20
472;31;2021-06-14
227;27;2021-06-07
29;16;2021-06-05
71;30;2021-06-23
317;11;2021-06-07
255;24;2021-06-15
64;102;2021-06-24
14;17;2021-06-17
383;18;2021-06-26
113;32;2021-06-23
448;20;2021-06-13
366;8;2021-06-16
415;9;2021-06-09
156;10;2021-06-17
312;13;2021-06-20
175;26;2021-06-10
68;34;2021-06-12
385;21;2021-06-15
468;15;2021-06-19
372;5;2021-06-06
89;6;2021-06-17
303;14;2021-06-26
87;46;2021-06-14
314;40;2021-06-23
64;14;2021-06-17
184;29;2021-06-10
349;24;2021-06-23
265;39;2021-06-13
427;17;2021-06-06
71;12;2021-06-13
173;8;2021-06-20
241;17;2021-06-26
308;20;2021-06-12
111;16;2021-06-18
24;21;2021-06-25
188;10;2021-06-04
237;15;2021-06-22
5;20;2021-06-28
463;15;2021-06-15
251;29;2021-06-18
4;10;2021-06-20
204;28;2021-06-15
97;7;2021-06-10
309;47;2021-06-23
84;37;2021-06-20
139;9;2021-06-04
460;6;2021-06-11
240;6;2021-06-09
493;19;2021-06-22
186;24;2021-06-13
355;18;2021-06-26
268;45;2021-06-24
299;20;2021-06-26
96;39;2021-06-23
18;5;2021-06-18
390;14;2021-06-07
296;30;2021-06-24
408;12;2021-06-27
89;19;2021-06-18
465;11;2021-06-08
423;15;2021-06-08
215;56;2021-06-24
476;23;2021-06-28
118;93;2021-06-24
117;16;2021-06-06
78;23;2021-06-15
464;13;2021-06-18
11;23;2021-06-19
211;12;2021-06-04
427;20;2021-06-02
259;23;2021-06-13
187;20;2021-06-05
404;33;2021-06-02
440;17;2021-06-08
159;12;2021-06-12
163;3;2021-06-28
226;13;2021-06-26
434;11;2021-06-02
396;18;2021-06-08
487;26;2021-06-01
360;13;2021-06-28
162;23;2021-06-21
484;13;2021-06-21
489;19;2021-06-02
315;7;2021-06-02
63;11;2021-06-12
122;17;2021-06-15
70;19;2021-06-08
416;16;2021-06-21
124;23;2021-06-01
413;34;2021-06-24
486;7;2021-06-20
179;13;2021-06-27
321;17;2021-06-19
154;18;2021-06-04
310;7;2021-06-02
294;10;2021-06-16
329;19;2021-06-12
32;15;2021-06-25
150;7;2021-06-08
24;14;2021-06-01
92;5;2021-06-20
235;13;2021-06-20
447;20;2021-06-17
420;24;2021-06-04
287;8;2021-06-04
119;10;2021-06-09
299;22;2021-06-22
110;24;2021-06-18
196;12;2021-06-05
157;12;2021-06-11
405;17;2021-06-02
444;14;2021-06-02
129;19;2021-06-18
377;11;2021-06-04
241;17;2021-06-05
321;16;2021-06-07
438;21;2021-06-13
283;15;2021-06-22
396;33;2021-06-15
420;13;2021-06-17
24;21;2021-06-15
295;23;2021-06-05
249;5;2021-06-20
76;18;2021-06-02
284;13;2021-06-16
236;24;2021-06-26
67;5;2021-06-05
154;8;2021-06-07
341;26;2021-06-26
126;23;2021-06-04
363;8;2021-06-18
99;20;2021-06-07
80;104;2021-06-24
367;12;2021-06-08
390;17;2021-06-12
152;9;2021-06-21
15;27;2021-06-07
112;51;2021-06-23
315;9;2021-06-27
115;12;2021-06-28
427;15;2021-06-01
45;11;2021-06-06
282;20;2021-06-25
176;8;2021-06-07
219;45;2021-06-14
457;10;2021-06-19
447;8;2021-06-27
253;38;2021-06-14
334;4;2021-06-11
425;10;2021-06-22
162;31;2021-06-18
165;23;2021-06-16
470;10;2021-06-05
112;12;2021-06-12
231;23;2021-06-23
291;16;2021-06-14
276;9;2021-06-09
195;21;2021-06-25
354;21;2021-06-22
422;16;2021-06-19
214;25;2021-06-23
204;14;2021-06-17
288;9;2021-06-15
8;21;2021-06-22
282;10;2021-06-01
132;9;2021-06-19
66;13;2021-06-02
333;18;2021-06-12
367;30;2021-06-14
338;13;2021-06-13
340;8;2021-06-17
87;64;2021-06-23
120;14;2021-06-25
192;15;2021-06-01
232;19;2021-06-10
284;48;2021-06-14
213;65;2021-06-14
153;13;2021-06-26
162;11;2021-06-10
279;10;2021-06-02
96;25;2021-06-08
49;25;2021-06-17
180;17;2021-06-02
162;41;2021-06-24
97;21;2021-06-20
192;25;2021-06-13
210;20;2021-06-08
492;35;2021-06-02
382;15;2021-06-12
273;27;2021-06-19
383;32;2021-06-24
223;8;2021-06-22
226;15;2021-06-10
384;4;2021-06-20
458;33;2021-06-14
182;27;2021-06-25
281;16;2021-06-21
175;13;2021-06-09
332;34;2021-06-13
312;20;2021-06-04
238;15;2021-06-11
395;7;2021-06-27
28;15;2021-06-26
127;73;2021-06-14
414;15;2021-06-12
296;10;2021-06-10
397;5;2021-06-20
218;23;2021-06-08
63;22;2021-06-25
71;16;2021-06-17
167;43;2021-06-14
226;14;2021-06-13
1;24;2021-06-08
407;26;2021-06-10
104;20;2021-06-03
20;7;2021-06-05
298;17;2021-06-09
299;14;2021-06-27
326;22;2021-06-19
230;14;2021-06-17
68;17;2021-06-10
436;30;2021-06-13
243;15;2021-06-22
210;24;2021-06-02
449;18;2021-06-27
493;22;2021-06-07
434;11;2021-06-12
97;18;2021-06-09
46;12;2021-06-27
448;11;2021-06-10
450;1;2021-06-17
20;22;2021-06-08
321;41;2021-06-21
113;22;2021-06-10
148;24;2021-06-23
30;29;2021-06-28
128;9;2021-06-11
390;24;2021-06-11
149;57;2021-06-13
380;13;2021-06-18
37;29;2021-06-27
334;13;2021-06-21
146;11;2021-06-18
335;25;2021-06-18
240;13;2021-06-07
187;28;2021-06-14
131;13;2021-06-25
200;8;2021-06-03
140;13;2021-06-17
391;4;2021-06-03
229;16;2021-06-13
110;13;2021-06-10
11;10;2021-06-05
462;34;2021-06-13
362;21;2021-06-08
56;106;2021-06-24
358;19;2021-06-23
83;22;2021-06-19
328;13;2021-06-07
435;26;2021-06-14
272;13;2021-06-03
385;11;2021-06-19
154;12;2021-06-20
3;21;2021-06-04
361;23;2021-06-21
49;19;2021-06-09
37;37;2021-06-12
298;5;2021-06-18
383;21;2021-06-27
42;26;2021-06-22
247;4;2021-06-26
356;18;2021-06-23
447;24;2021-06-11
173;11;2021-06-02
460;10;2021-06-15
399;14;2021-06-20
18;133;2021-06-24
218;12;2021-06-21
46;8;2021-06-18
35;11;2021-06-18
329;15;2021-06-20
261;9;2021-06-25
465;26;2021-06-02
73;11;2021-06-06
342;14;2021-06-05
46;42;2021-06-21
345;12;2021-06-11
160;24;2021-06-20
320;15;2021-06-15
111;4;2021-06-28
287;27;2021-06-23
341;10;2021-06-08
351;13;2021-06-08
116;12;2021-06-26
241;10;2021-06-07
354;10;2021-06-16
445;32;2021-06-24
177;19;2021-06-26
24;141;2021-06-24
438;31;2021-06-02
42;12;2021-06-20
362;9;2021-06-17
286;27;2021-06-12
34;71;2021-06-14
42;9;2021-06-10
168;11;2021-06-22
233;7;2021-06-04
410;6;2021-06-01
152;12;2021-06-12
407;19;2021-06-21
223;12;2021-06-12
120;3;2021-06-11
484;27;2021-06-18
314;8;2021-06-04
7;18;2021-06-01
128;11;2021-06-03
7;8;2021-06-20
283;55;2021-06-24
341;34;2021-06-14
401;23;2021-06-03
374;20;2021-06-22
381;19;2021-06-08
66;18;2021-06-09
34;8;2021-06-11
138;12;2021-06-25
52;13;2021-06-08
214;28;2021-06-25
142;25;2021-06-06
224;14;2021-06-05
270;11;2021-06-17
59;27;2021-06-06
134;41;2021-06-16
426;40;2021-06-23
147;10;2021-06-10
234;11;2021-06-10
310;47;2021-06-14
258;21;2021-06-11
61;8;2021-06-28
280;26;2021-06-11
35;22;2021-06-21
7;23;2021-06-11
354;12;2021-06-05
399;10;2021-06-02
198;26;2021-06-23
293;8;2021-06-01
369;10;2021-06-03
64;13;2021-06-26
126;23;2021-06-19
451;11;2021-06-09
223;34;2021-06-15
268;10;2021-06-05
116;20;2021-06-25
17;86;2021-06-24
274;62;2021-06-23
157;22;2021-06-18
38;9;2021-06-25
305;21;2021-06-23
346;24;2021-06-21
215;29;2021-06-23
450;14;2021-06-21
459;13;2021-06-21
383;26;2021-06-23
123;17;2021-06-22
335;25;2021-06-17
373;13;2021-06-01
417;13;2021-06-13
148;68;2021-06-14
400;31;2021-06-03
262;14;2021-06-18
67;21;2021-06-20
22;75;2021-06-13
8;10;2021-06-05
253;21;2021-06-05
189;21;2021-06-07
437;20;2021-06-24
151;25;2021-06-25
249;22;2021-06-19
402;22;2021-06-06
441;20;2021-06-12
158;21;2021-06-21
251;20;2021-06-13
241;56;2021-06-24
202;6;2021-06-01
488;6;2021-06-09
228;52;2021-06-14
317;19;2021-06-10
12;81;2021-06-13
162;11;2021-06-09
196;7;2021-06-18
226;24;2021-06-15
482;22;2021-06-14
346;18;2021-06-26
347;20;2021-06-16
236;5;2021-06-20
239;33;2021-06-14
199;29;2021-06-13
73;10;2021-06-11
267;20;2021-06-08
41;11;2021-06-07
34;21;2021-06-21
320;12;2021-06-03
198;26;2021-06-01
29;16;2021-06-21
463;31;2021-06-23
446;12;2021-06-14
376;17;2021-06-17
352;34;2021-06-14
344;44;2021-06-24
54;23;2021-06-12
172;6;2021-06-01
176;30;2021-06-10
91;12;2021-06-07
151;18;2021-06-28
212;29;2021-06-01
333;19;2021-06-28
407;11;2021-06-25
1;11;2021-06-17
42;16;2021-06-13
14;8;2021-06-26
380;8;2021-06-02
72;8;2021-06-19
264;29;2021-06-14
4;17;2021-06-16
408;22;2021-06-16
489;14;2021-06-04
62;19;2021-06-09
467;18;2021-06-15
47;24;2021-06-11
81;10;2021-06-16
28;22;2021-06-15
371;18;2021-06-12
474;13;2021-06-15
204;18;2021-06-07
219;16;2021-06-15
336;40;2021-06-24
338;24;2021-06-10
13;17;2021-06-28
443;12;2021-06-21
148;20;2021-06-08
104;11;2021-06-20
77;9;2021-06-19
387;13;2021-06-06
178;9;2021-06-20
390;10;2021-06-14
488;11;2021-06-01
105;22;2021-06-11
13;15;2021-06-21
279;17;2021-06-25
253;15;2021-06-26
448;13;2021-06-12
451;12;2021-06-10
109;23;2021-06-08
278;15;2021-06-11
31;14;2021-06-27
331;21;2021-06-02
316;16;2021-06-21
399;16;2021-06-26
419;6;2021-06-02
217;21;2021-06-15
197;16;2021-06-15
446;13;2021-06-10
176;22;2021-06-08
223;8;2021-06-28
242;16;2021-06-03
281;58;2021-06-14
235;27;2021-06-01
397;10;2021-06-10
65;82;2021-06-24
198;10;2021-06-21
205;25;2021-06-02
103;26;2021-06-18
246;26;2021-06-28
388;15;2021-06-17
149;22;2021-06-08
148;13;2021-06-18
22;41;2021-06-23
457;12;2021-06-22
275;10;2021-06-18
358;10;2021-06-12
129;18;2021-06-15
331;13;2021-06-06
439;12;2021-06-20
189;5;2021-06-27
241;37;2021-06-15
277;16;2021-06-01
233;9;2021-06-03
367;12;2021-06-07
479;34;2021-06-23
51;10;2021-06-12
488;18;2021-06-16
6;16;2021-06-06
187;11;2021-06-06
441;41;2021-06-14
203;6;2021-06-03
441;10;2021-06-05
144;5;2021-06-10
333;11;2021-06-17
77;19;2021-06-12
244;61;2021-06-13
121;26;2021-06-07
372;40;2021-06-23
387;25;2021-06-11
459;13;2021-06-15
182;42;2021-06-14
267;12;2021-06-07
6;15;2021-06-03
374;22;2021-06-24
137;15;2021-06-28
373;19;2021-06-15
161;8;2021-06-21
101;30;2021-06-03
185;25;2021-06-24
153;22;2021-06-19
385;10;2021-06-27
172;16;2021-06-05
382;16;2021-06-21
287;14;2021-06-05
147;13;2021-06-20
243;10;2021-06-20
292;14;2021-06-13
485;25;2021-06-23
107;23;2021-06-11
369;15;2021-06-12
159;18;2021-06-10
80;19;2021-06-27
50;17;2021-06-19
493;11;2021-06-16
192;45;2021-06-24
415;11;2021-06-07
132;30;2021-06-18
300;17;2021-06-10
362;7;2021-06-06
34;16;2021-06-10
363;24;2021-06-23
150;31;2021-06-02
342;15;2021-06-19
47;70;2021-06-23
423;34;2021-06-09
61;64;2021-06-13
343;10;2021-06-05
11;9;2021-06-01
340;32;2021-06-01
455;37;2021-06-24
60;14;2021-06-05
311;10;2021-06-21
109;32;2021-06-05
448;17;2021-06-24
67;104;2021-06-14
82;7;2021-06-15
49;28;2021-06-27
231;15;2021-06-07
381;18;2021-06-21
252;48;2021-06-14
112;22;2021-06-05
37;19;2021-06-03
297;15;2021-06-05
272;31;2021-06-23
144;15;2021-06-15
236;13;2021-06-10
370;20;2021-06-07
215;15;2021-06-21
352;13;2021-06-02
255;23;2021-06-04
281;28;2021-06-09
245;22;2021-06-12
187;26;2021-06-24
346;39;2021-06-13
43;7;2021-06-17
54;41;2021-06-23
3;37;2021-06-26
2;18;2021-06-18
433;24;2021-06-13
35;18;2021-06-07
247;22;2021-06-23
277;22;2021-06-27
445;9;2021-06-13
115;19;2021-06-04
437;10;2021-06-06
241;26;2021-06-03
63;17;2021-06-07
134;15;2021-06-27
11;19;2021-06-10
421;11;2021-06-22
87;25;2021-06-19
364;15;2021-06-01
222;15;2021-06-10
274;6;2021-06-17
105;27;2021-06-16
486;14;2021-06-06
119;27;2021-06-21
343;13;2021-06-08
195;76;2021-06-14
39;20;2021-06-16
420;9;2021-06-09
393;12;2021-06-20
155;11;2021-06-25
218;15;2021-06-16
73;17;2021-06-15
10;208;2021-06-23
88;20;2021-06-10
427;24;2021-06-15
242;21;2021-06-21
317;38;2021-06-08
29;17;2021-06-03
377;11;2021-06-02
322;4;2021-06-06
44;19;2021-06-22
272;17;2021-06-15
106;4;2021-06-04
206;14;2021-06-19
271;42;2021-06-24
182;16;2021-06-20
105;22;2021-06-26
343;15;2021-06-07
362;16;2021-06-22
114;22;2021-06-15
98;88;2021-06-23
41;23;2021-06-01
286;22;2021-06-09
108;18;2021-06-21
88;15;2021-06-25
395;3;2021-06-11
290;21;2021-06-07
121;49;2021-06-23
148;22;2021-06-26
43;11;2021-06-18
67;15;2021-06-17
5;9;2021-06-11
164;13;2021-06-25
47;31;2021-06-28
81;97;2021-06-24
490;17;2021-06-17
420;33;2021-06-15
191;14;2021-06-22
390;13;2021-06-10
301;23;2021-06-07
90;8;2021-06-18
391;15;2021-06-27
145;13;2021-06-11
175;12;2021-06-27
271;11;2021-06-15
123;16;2021-06-27
42;30;2021-06-09
439;18;2021-06-04
285;43;2021-06-24
209;18;2021-06-15
25;23;2021-06-21
449;13;2021-06-21
207;10;2021-06-22
79;11;2021-06-10
246;25;2021-06-20
35;11;2021-06-27
358;15;2021-06-15
66;24;2021-06-21
5;36;2021-06-21
39;33;2021-06-12
231;21;2021-06-05
98;13;2021-06-16
24;12;2021-06-05
321;21;2021-06-04
469;16;2021-06-26
386;25;2021-06-21
372;27;2021-06-18
282;49;2021-06-14
318;15;2021-06-12
344;18;2021-06-17
240;17;2021-06-19
45;5;2021-06-19
419;31;2021-06-14
77;30;2021-06-04
278;8;2021-06-13
135;6;2021-06-25
6;17;2021-06-15
26;11;2021-06-20
231;9;2021-06-18
9;213;2021-06-13
401;18;2021-06-08
220;13;2021-06-03
288;33;2021-06-27
27;24;2021-06-04
252;5;2021-06-25
165;11;2021-06-11
400;21;2021-06-24
310;22;2021-06-17
331;29;2021-06-07
443;25;2021-06-24
147;6;2021-06-01
448;15;2021-06-09
453;20;2021-06-14
167;21;2021-06-09
90;7;2021-06-12
209;13;2021-06-06
429;10;2021-06-06
366;8;2021-06-05
53;19;2021-06-27
21;22;2021-06-07
473;18;2021-06-16
237;14;2021-06-21
480;8;2021-06-13
447;15;2021-06-28
65;20;2021-06-12
70;22;2021-06-27
88;13;2021-06-21
399;19;2021-06-15
454;18;2021-06-03
283;21;2021-06-16
378;42;2021-06-24
53;35;2021-06-23
312;10;2021-06-19
241;26;2021-06-11
465;10;2021-06-05
334;10;2021-06-27
304;16;2021-06-03
144;9;2021-06-12
328;20;2021-06-10
187;8;2021-06-18
393;12;2021-06-27
230;10;2021-06-07
343;36;2021-06-24
134;10;2021-06-05
243;6;2021-06-07
176;9;2021-06-02
428;12;2021-06-26
436;19;2021-06-17
293;16;2021-06-08
324;7;2021-06-21
341;33;2021-06-25
182;38;2021-06-26
382;15;2021-06-15
66;13;2021-06-20
187;13;2021-06-10
483;9;2021-06-15
70;47;2021-06-14
171;13;2021-06-06
440;9;2021-06-02
335;37;2021-06-12
454;14;2021-06-04
480;23;2021-06-09
380;21;2021-06-16
250;4;2021-06-11
474;22;2021-06-11
437;28;2021-06-11
314;13;2021-06-07
99;20;2021-06-10
372;9;2021-06-12
444;17;2021-06-20
470;24;2021-06-13
58;24;2021-06-21
156;14;2021-06-03
229;11;2021-06-09
180;29;2021-06-12
226;14;2021-06-01
123;19;2021-06-05
334;6;2021-06-26
454;27;2021-06-14
58;15;2021-06-20
276;22;2021-06-26
48;110;2021-06-24
478;27;2021-06-24
126;14;2021-06-02
67;18;2021-06-08
417;20;2021-06-12
8;124;2021-06-14
121;15;2021-06-04
75;74;2021-06-14
101;26;2021-06-28
319;19;2021-06-24
473;17;2021-06-05
126;29;2021-06-27
434;20;2021-06-10
232;24;2021-06-12
9;11;2021-06-09
295;41;2021-06-23
305;9;2021-06-26
36;12;2021-06-06
356;9;2021-06-22
478;20;2021-06-02
241;10;2021-06-09
105;13;2021-06-20
6;240;2021-06-24
346;16;2021-06-25
381;24;2021-06-06
364;21;2021-06-27
293;10;2021-06-11
358;20;2021-06-25
121;23;2021-06-12
272;19;2021-06-07
473;12;2021-06-18
395;10;2021-06-05
38;32;2021-06-12
402;6;2021-06-17
8;16;2021-06-09
1;16;2021-06-18
99;18;2021-06-03
344;16;2021-06-27
174;13;2021-06-12
342;11;2021-06-06
325;26;2021-06-02
252;9;2021-06-16
285;6;2021-06-08
392;26;2021-06-23
296;10;2021-06-21
208;19;2021-06-25
82;10;2021-06-18
23;20;2021-06-07
97;13;2021-06-07
226;13;2021-06-08
31;12;2021-06-20
17;166;2021-06-13
414;23;2021-06-23
470;13;2021-06-16
130;4;2021-06-03
170;10;2021-06-25
139;21;2021-06-15
101;17;2021-06-17
289;19;2021-06-05
267;19;2021-06-11
72;26;2021-06-26
37;24;2021-06-08
490;19;2021-06-13
419;23;2021-06-23
395;19;2021-06-08
7;5;2021-06-22
230;49;2021-06-14
17;34;2021-06-22
452;35;2021-06-19
379;12;2021-06-10
173;22;2021-06-05
243;16;2021-06-06
290;9;2021-06-24
98;26;2021-06-14
313;7;2021-06-23
227;20;2021-06-20
115;8;2021-06-06
344;42;2021-06-14
165;8;2021-06-28
257;17;2021-06-21
120;25;2021-06-26
97;2;2021-06-12
123;14;2021-06-04
356;10;2021-06-25
349;5;2021-06-19
172;12;2021-06-13
129;14;2021-06-27
329;20;2021-06-03
480;12;2021-06-28
235;18;2021-06-17
473;34;2021-06-24
370;18;2021-06-27
490;10;2021-06-19
410;21;2021-06-08
330;22;2021-06-18
393;12;2021-06-12
36;23;2021-06-27
476;14;2021-06-23
305;20;2021-06-08
55;58;2021-06-23
126;26;2021-06-28
2;36;2021-06-06
253;32;2021-06-10
20;43;2021-06-25
415;14;2021-06-03
239;4;2021-06-26
356;7;2021-06-11
232;12;2021-06-22
193;35;2021-06-18
290;23;2021-06-19
366;13;2021-06-11
461;12;2021-06-18
276;17;2021-06-07
18;15;2021-06-19
162;55;2021-06-12
475;21;2021-06-24
68;23;2021-06-02
377;33;2021-06-14
352;12;2021-06-26
124;16;2021-06-07
3;26;2021-06-11
283;8;2021-06-21
238;19;2021-06-28
363;15;2021-06-08
453;8;2021-06-27
438;25;2021-06-10
331;12;2021-06-15
40;12;2021-06-26
44;15;2021-06-12
315;48;2021-06-24
331;23;2021-06-11
281;17;2021-06-13
16;10;2021-06-16
356;10;2021-06-03
165;44;2021-06-24
34;19;2021-06-25
58;26;2021-06-03
463;7;2021-06-07
297;14;2021-06-20
419;21;2021-06-19
308;25;2021-06-08
249;22;2021-06-02
120;25;2021-06-02
37;11;2021-06-21
318;36;2021-06-24
76;97;2021-06-14
192;19;2021-06-09
190;13;2021-06-25
133;11;2021-06-20
304;11;2021-06-19
17;28;2021-06-08
63;30;2021-06-18
51;11;2021-06-14
331;13;2021-06-27
335;12;2021-06-26
56;28;2021-06-26
137;7;2021-06-11
30;6;2021-06-16
263;28;2021-06-12
174;9;2021-06-04
253;16;2021-06-13
326;24;2021-06-23
71;24;2021-06-26
326;14;2021-06-09
345;30;2021-06-08
135;9;2021-06-10
45;22;2021-06-07
420;15;2021-06-28
301;6;2021-06-27
293;17;2021-06-26
200;30;2021-06-10
484;14;2021-06-09
402;32;2021-06-28
134;11;2021-06-06
272;32;2021-06-10
94;13;2021-06-11
300;41;2021-06-24
432;7;2021-06-02
237;29;2021-06-17
412;17;2021-06-28
475;8;2021-06-18
57;16;2021-06-22
230;22;2021-06-02
306;26;2021-06-03
179;77;2021-06-14
242;6;2021-06-02
29;15;2021-06-07
424;26;2021-06-15
188;39;2021-06-14
147;13;2021-06-09
88;25;2021-06-27
371;14;2021-06-22
270;6;2021-06-21
480;19;2021-06-14
430;23;2021-06-21
329;20;2021-06-21
348;12;2021-06-28
269;23;2021-06-13
174;10;2021-06-02
96;4;2021-06-17
180;24;2021-06-26
434;14;2021-06-16
161;9;2021-06-05
11;11;2021-06-20
29;23;2021-06-06
89;25;2021-06-15
352;23;2021-06-17
220;22;2021-06-02
191;29;2021-06-13
147;10;2021-06-02
309;41;2021-06-14
483;26;2021-06-13
182;16;2021-06-28
259;4;2021-06-20
375;33;2021-06-23
47;15;2021-06-18
268;19;2021-06-07
352;5;2021-06-27
343;12;2021-06-03
16;21;2021-06-08
243;18;2021-06-11
162;45;2021-06-11
308;9;2021-06-10
256;22;2021-06-06
435;20;2021-06-10
49;15;2021-06-12
211;19;2021-06-06
106;13;2021-06-01
350;20;2021-06-02
14;14;2021-06-08
94;96;2021-06-13
232;9;2021-06-09
272;4;2021-06-20
410;9;2021-06-05
207;5;2021-06-08
77;9;2021-06-07
72;25;2021-06-23
167;16;2021-06-02
462;11;2021-06-23
69;11;2021-06-05
82;14;2021-06-05
306;8;2021-06-21
206;32;2021-06-24
41;24;2021-06-03
240;17;2021-06-05
2;64;2021-06-23
159;6;2021-06-03
242;8;2021-06-07
79;29;2021-06-12
467;13;2021-06-10
247;19;2021-06-22
342;29;2021-06-07
5;16;2021-06-17
243;23;2021-06-03
43;12;2021-06-09
271;7;2021-06-01
140;22;2021-06-18
3;13;2021-06-10
482;18;2021-06-24
368;41;2021-06-13
49;5;2021-06-26
463;14;2021-06-04
110;15;2021-06-11
211;25;2021-06-13
338;16;2021-06-01
75;18;2021-06-12
3;13;2021-06-06
189;11;2021-06-03
170;15;2021-06-27
14;17;2021-06-11
261;34;2021-06-07
484;31;2021-06-14
116;15;2021-06-21
376;12;2021-06-09
417;13;2021-06-18
146;12;2021-06-20
233;31;2021-06-05
452;9;2021-06-15
372;33;2021-06-24
36;21;2021-06-26
71;17;2021-06-25
187;21;2021-06-09
124;25;2021-06-12
338;14;2021-06-27
114;90;2021-06-24
0;26;2021-06-09
381;6;2021-06-22
55;28;2021-06-08
190;27;2021-06-13
137;19;2021-06-20
324;18;2021-06-06
360;10;2021-06-18
276;14;2021-06-21
59;13;2021-06-19
265;10;2021-06-20
122;76;2021-06-24
223;12;2021-06-23
174;9;2021-06-28
212;64;2021-06-14
360;15;2021-06-21
449;5;2021-06-03
409;15;2021-06-15
377;11;2021-06-16
159;17;2021-06-22
76;7;2021-06-05
214;17;2021-06-06
14;16;2021-06-10
483;12;2021-06-08
288;22;2021-06-22
235;15;2021-06-04
297;18;2021-06-22
493;14;2021-06-28
289;11;2021-06-27
312;33;2021-06-10
380;21;2021-06-28
108;10;2021-06-11
185;25;2021-06-21
389;26;2021-06-27
115;10;2021-06-18
282;7;2021-06-13
391;7;2021-06-26
47;8;2021-06-27
242;7;2021-06-16
48;15;2021-06-08
97;14;2021-06-04
322;8;2021-06-07
312;26;2021-06-12
492;5;2021-06-01
97;23;2021-06-17
17;16;2021-06-21
426;26;2021-06-07
399;21;2021-06-07
100;50;2021-06-23
20;6;2021-06-04
464;18;2021-06-03
360;15;2021-06-24
461;12;2021-06-08
23;19;2021-06-15
88;26;2021-06-11
266;23;2021-06-14
446;20;2021-06-25
147;22;2021-06-08
258;20;2021-06-19
367;13;2021-06-25
202;46;2021-06-14
120;12;2021-06-05
65;10;2021-06-04
258;38;2021-06-05
168;22;2021-06-20
210;9;2021-06-07
269;7;2021-06-02
383;28;2021-06-09
48;36;2021-06-05
140;9;2021-06-27
86;87;2021-06-14
389;16;2021-06-04
71;17;2021-06-10
471;16;2021-06-26
38;10;2021-06-10
178;19;2021-06-19
342;16;2021-06-26
357;13;2021-06-25
